annotation_id,annotated_text,annotation,page,title,onb_barcode,onb_id,iiif_manifest,viewer_link
68e08679-a1ae-4d0d-acf1-03896a0ac3f1,"Da fam ein Kerl herbei, und reichte mein Rofferchen auf den Eſel.","'animals 25F', 'horses and kindred animals 46C1314'",250,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/250
5bb6d157-2a86-4b63-9670-aaa8dce0f693,"Er ſcrie und lärmte, wie der Barfen- Kapitän; allein ich war taub dafür, und ritt gegen die Douane.","'animals 25F', 'horses and kindred animals 46C1314'",250,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/250
aba606bf-1b89-4113-9fcb-498a529a1586,"Nach einem Ritte von drei Viertelſtunden auf einer ſehr breiten, ſchönen Straße, die an beiden Seiten mit gros ßen, für mich ganz fremdartigen Afazien bepflanzt war, unter einem Gewühle von Menſchen, Rameelen, Eſeln u.ſ.wo. --- 00250_page250.txt --- 96 gelangte is in die Stadt, deren Gaffen meift enge find, und wo überall ein ſolcher Lärm und ein ſolches Gedränge herrſcht, daß man glauben ſollte, Alles wäre in Aufruhr.","'animals 25F', 'horses and kindred animals 46C1314', 'camel 25F24', 'plants vegetation 25G'",250,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/250
69888fad-5e9b-4ea5-b844-3038a3c6a06e,"Herr P. erfüllte meine Wünſche mit der größten Bereitwilligkeit, und nach Verlauf einer Stunde war ſchon der Dragoman gefunden, und zwei Eſel ftanden vor dem Hauſe, bereit, mic und meinen Diener in der ganzen Stadt herum zu tragen.","'animals 25F', 'horses and kindred animals 46C1314'",251,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/251
3a873d00-2308-4e29-8269-d5cb4423aab1,"Dazu find viele Straßen ſo enge, daß, wenn ſich belas dene Kameele begegnen, die einen immer in ein Seitengåßs den geführt werden müſſen, um die andern vorbei zu laſſen.","'animals 25F', 'camel 25F24'",252,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/252
f10a7cf0-15ea-49a8-b62b-d980b92b7237,"Aus dieſem Menſbenknäuel ragen Reiter zu Pferde und Eſel allenthalben heraus, und legtere erſpeis nen abermals als Pygmäen gegen die boben, ſtolzen Rameele, die ſelbſt unter ihrer ſchweren Bürde die ſtolze Haltung nicht verlieren. Die Menſchen ſølüpfen oft unter den Röpfen dieſer Thiere durch, und die Reiter drängen fich knapp an die Haus ſer, und durch dieſes Gewirre windet ſich wunderbar die Mafie ber vielen Fußgeber, die Waſſerträger, die Verkäufer, die vielen Blinden, welche ihren Weg mit einem Stod ſuchen, und einen Korb mit Obſt, Brot und andern lebensmitteln zum Verkaufe auf dem Kopfe tragen; die zahlloſen Kinder, die theils in den Gaffen umher laufen, theile an den Häus ſern fißen und ſpielen, und endlich die egyptiſchen Damen, weliße hier ebenfalls alle Beſuche zu Eſel abmaden, und mit ibren Kindern und Regerinnen im Zuge daber kommen.","'animals 25F', 'horses and kindred animals 46C1314', 'camel 25F24', 'plants vegetation 25G'",252,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/252
68ddfa6e-f2f9-42e1-b672-d0e628c210ca,"Die breiten Gaſſen ſind mit Strohmatten überbedt, um die Sonnens fitrahlen aufzuhalten.",'plant material building material 47G54',253,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/253
f56573c0-4b71-4a70-a9c7-f18bf64d50ca,"Wenn ſie ſo daber ritten, der Wind ſich in dem Kleide fing und es auseinander theilte, da ſaben ſie gerade aus wie- Fledermäuſe mit auss geſpannten Flügeln.","'animals 25F', 'horses and kindred animals 46C1314', 'flying mammals 25F28'",253,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/253
de5ceb2e-b345-4539-b0af-3ff12640ebb3,"Die Bornehmen und Reiden ſieht man wie im ganzen Morgenlande, immer nur zu Pferde; dod gefielen mir die egyptiſoen Pferde nicht ſo gut wie die ſyriſden, ſie famen mir nicht ſo ſolank und fein gebaut vor.","'animals 25F', 'horses and kindred animals 46C1314'",253,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/253
9801c501-d798-42bd-919f-86fc8860b4ab,"Meift aus lebm, uns gebrannten Ziegeln oder Steinen erbaut, fie haben enge, fleine Einlaßpförten und unregelmäßig angebrachte Fens fter, die mit hölzernen, dem Auge undurddringligen Gits. tern verſehen ſind.",'plant material building material 47G54',253,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/253
e12ebb8b-b13c-49e5-bdf7-0eea0a769a59,"Alt id freuz und quer in der Stadt herum ritt, pielt mein Führer plöblid an, faufte eine Menge Brot und bes deutete mir, ihm zu folgen. Ich dadle in eine Menagerie geführt zu werden, in welcher er dieſes Brot den Thieren vorwerfen würde.","'animals 25F', 'horses and kindred animals 46C1314'",254,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/254
da6d9a1e-83ff-4a14-abc1-864285012fe7,"Wir traten in einen Hof, um welden zu ebener Erde Fenfter liefen, die durch eiſerne Stabe feft verwahrt waren. M16 wir zum erſten fanen, warf mein Diener ein Stüd Brot binein; wer fedt fich aber mein Entſeßen vor, als ftatt eines Löwen oder Tiegers ein alter, abgemagerter, ganz nadter Menſo hervorftürzte, das Brot gierig aufraffte und mit dem größten Heißbunger verzehrte. 35 befand mich im Narrenhauſe!","'animals 25F', 'beasts of prey predatory animals 25F23LION', 'beasts of prey predatory animals 25F23 TIGER'",254,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/254
4b746de0-c3b4-4cb2-b8aa-3c570872c505,"Die Zimmer, man fann ſagen die Säle, ſind ungeinein hoch und zierlid ausges malt oder mit Seidenſtoffen, Tapeten u. r. w. bekleidete","'animals 25F', 'silk 47H13'",255,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/255
6e97b311-f57c-4bd3-96bd-2ebfd9f4d293,"In der Mitte ſteht ein gros Ber Tiſoy, an der einen Wand zwei Kredenz- Räften, an der andern ſchöne Seſſeln. In einem der Zimmer bing ein Delges mälde, das Bildniß ſeines Sohnes, des Ibrahim Paſca*).",'text-image external',255,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/255
78cb82f4-5a47-47a9-8e98-a55527fadac7,"Dieſer Palaft ift von einem kleinen Garten umgeben, der ſich aber weder durch beſondere Gewädſe, noch durch döne Anlagen auszeichnet. Die Ausſicht von einigen Zim- mern ſowohl als auch vom Garten aus, ift wunderſchön.",'plants vegetation 25G',255,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/255
63afcf1e-cf1b-49b0-ac5f-abbd77276de3,"*) Es ift ein Wert des jungen Wiener Künflers leander Auß, der im Jahre 1832 Egypten beſucht hat. ","'text-image external', 'footnote'",255,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/255
1ff3c17d-0cb2-4d37-a317-1663945e03c8,"Die genannten Bauten, nämlich der Joſeph's- Brunnen, der Pallaſt famint Garten und die Moſdee, nebſt einem Ras ftelle ſtehen auf einem boben Fels, zu welchem von Kairo aus nur eine einzige breite Straße führt.",'plants vegetation 25G',256,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/256
14070ba0-c24c-47db-b88e-2fefd7df479c,"Das Gebirge Mofats tam ſchließt den Hintergrund, und eine Menge der herrlichſten Gärten und Dattelhaine umgeben die Stadt. Mit einem Blide überſieht man die greußen Gegenſäße. Die üppigſte Natur umſoließt die Stadt gleich einem Kranze, darüber hinaus ſieht man die einförmige Wüſte.",'plants vegetation 25G',256,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/256
61bc900e-22c3-4778-aebe-120eb0768392,"Auf dem Rüdwege begegnete ich vielen Fellahs, die ganze Körbe vol Datteln trugen; ich ließ gleich einen davon anbalten, um dieſe Götterfrucht zu kaufen. Leider waren fie aber noch unreif, bart, von Farbe ziegelroth, und ſomedten ſo ſchlecht, daß ich nicht eine genießen konnte. Erft adt oder zehn Tage ſpäter gab es reife. Dieſe hatten die braune Farbe der getrodneten, die zarte Haut lieb fid leicht abftreis fen, und ſie bebagten meinem Geldmade beſſer, wie die ges trodneten, weil ſie fleiſdiger und nicht ſo ſüß ſind, wie dieſe. Eine nod viel föftlichere Frucht, die edelſte in Syrien und Egypten, ift die Banane, die beinahe feiner fomedt, als Ananas, und deren Fleiſo ſo zart ift, daß es im Munbe zers fließt. Dieſe Frugt. läßt ſich nicht trođnen, man kann ſie das her nicht ausführen. Zudermelonen und Pfirſiche gibt es im Überflufe, fie waren aber nigt ſehr ſómadhaft. Die Weins trauben fand ich in Aleranbrien beffer.",'plants vegetation 25G',256,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/256
b4f626b1-b8de-4ca5-93da-4739b3de42b3,Die Weins trauben fand ich in Aleranbrien beffer.,"'plants vegetation 25G', 'vine 47I422'",256,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/256
4e84c0c9-05c7-44f1-b14a-001e7ef99349,"Die Bazare, die wir von allen Seiten durgritten, geigs ten gar nichts Beſonders an Stoffen oder eigenthümlichen Runfts und Natur: Produften.","'animals 25F', 'horses and kindred animals 46C1314'",257,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/257
2fccc699-efd6-4eaa-9fdc-86f57c223000,"So befugte id aud die Inſel Robba, die gewiß den Namen eines der( qönſten Gärten verdient.",'plants vegetation 25G',257,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/257
3663c6e2-9778-4374-b795-726cbb0bb10c,"DerGarten iſt groß und enthält alle Gattungen tropiſder Gewädſe; hier ſah id das Zuderrohr, das ſo ziems lid das Anfeben eines türfiſden Maisfornftammes bat; die Baumwolftaude, die 5 bis 6 Soub hod wadft; die Banane, die furzſtämmige. Dattelpalme, den Kaffeebaum u. f. w. Bon Blumen erblidte ich ebenfalls eine Menge, die man bei uns nur mit großer Sorgfalt im Treibhauſe erzielt. Dieſe geſammte Pflanzenwelt iſt äußert ſinnig geordnet, ſchön gebalten, und prangt in einer Friſde, ſonder gleicher. Die ganze Inſel wird nämliq duro fünflide Kanäle des Abends --- 00257_page257.txt --- 103 , fonft unter Waſſer geſeßt, was in Egypten bei allen Pflanzungen der Fall iſt, ſonſt wäre es bei dieſer Hiße wohl nicht denkbar, daß Adrs ſo herrlich, friſd und grün gedeihe. Die Sorge und Aufſicht über dieſen Feenhain ift einem deutſden Ziers gärtner anvertraut, was ich leider zu ſpät erfu würde ich ihn aufgeſucht und über Mandes um eine Ers läuterung gebeten haben.",'plants vegetation 25G',257,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/257
725ebad5-b261-4262-ba8b-b07219f4a831,"DerGarten iſt groß und enthält alle Gattungen tropiſder Gewädſe; hier ſah id das Zuderrohr, das ſo ziems lid das Anfeben eines türfiſden Maisfornftammes bat; die Baumwolftaude, die 5 bis 6 Soub hod wadft; die Banane, die furzſtämmige. Dattelpalme, den Kaffeebaum u. f. w.",'coffee  41C721',257,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/257
9ad6afb5-1bf6-48a8-902a-b4901583065c,"Die Sorge und Aufſicht über dieſen Feenhain ift einem deutſden Ziers gärtner anvertraut, was ich leider zu ſpät erfu würde ich ihn aufgeſucht und über Mandes um eine Ers läuterung gebeten haben.","'animals 25F', 'fabulous animals 25FF', 'fairy 31A4581'",258,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/258
06e14a22-6d5a-47b8-8dbc-1ca285df8002,"In der Mitte des Gartens fteht eine ſchöne Grotte, welche von außen und innen mit den verſciedenſten Mu. deln des roihen Meeres überfleidet iſt und einen überra- ſøenden Eindrud magt. An dieſer Stelle, zu der mehrere Wege führen, die ſämmtlig, ftatt mit Sand, mit fleinen Muſdeln beſtreut ſind, fou Moſes im Binſenförbchen ges funden worden ſeyn. Gleich am Garten befindet ſich eine Sommerwohnung Mehemed Ali's.","'animals 25F', 'molluscs 25F72', 'plants vegetation 25G', 'plant material building material 47G54'",258,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/258
dde9252d-cc52-4d7f-89bd-fbe630ef445a,"Eine Viertelftunde davon wies man mir in der Mitte eines Saines von Drangen und Citronen eine ungemeine große alte Sifomore, unter welcher die heil. Familie auf ibret Flucht der Ruhe genoß, und eine Viertelſtunde hiervon entfernt, befindet ſich der Garten des Bogyos Bey, in defien Mitte einer der größten und ſchönſten Obelisken Ober: Egyptens, noch ganz gut erhalten und mit Hiero glyphen bedect, fteht. Der Garten iſt übrigens unbedeu: tend.",'plants vegetation 25G',258,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/258
826bfcce-f420-4603-8208-aef354a3efe2,"ns fangs zieht ſich wohl die Straße durch Adeen und an Gärten yorüber, dann aber dehnt ſich, während man ſich links nodi immer an ſchöne Drangen- und Citronenhaine hält, rechts die --- 00258_page258.txt --- 104 unüberſehbare Wüfte aus.",'plants vegetation 25G',258,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/258
12e84c07-ada8-493c-8441-315c38c3277e,". Hier begegnete man fortwährend ganzen Raravanen von Kameelen; Dromedare find bagegen cine höchft ſeltene Erſcheinung,","'animals 25F', 'camel 25F24'",259,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/259
13a3c93a-83cc-4ae2-8272-eb663ced8e62,"Wir mußten, da der Nil viele Orte unter Waſſer gefeßt hatte, häufige Umwege machen, einige Male Kanäle überſeßen und viel durch Waſſer reiten; ja, wo es für unjere Eſel zu tief war, und ſogar hinüber tragen laſs fen.","'animals 25F', 'horses and kindred animals 46C1314'",259,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/259
b7f09323-cc05-4855-abc4-931b8d3d6366,"Ich erſuchte meinen gütigen Wirth. mid in die Anſtalt der Hühnerbruten zu führen, die in Giſeb ihren Siß bat. Er ſandte nach dem Aufſeher, aber zufälligerweiſe war er abs weſend und hatte die Schlüſſel eingefoloſſen. In dieſer Anfalt werden nämlich in den beiden Monaten März und April bei adttauſend Stüd Eier duro fünſtliche Wärme gezeitigt. Die Eier werden auf große flache Räume gelegt, und von unten in beſtändig gleich warmer Temperatur erhalten und täglich mehrmals umgewendet. Wenn tauſend und tauſend Hühnchen per Sdale entſteigen, werden ſie gleid verkauft, aber nicht nad 3abl oder Gewigt, ſondern nach dem Maß. Dieſe Brutanfialt magt das Geflügel billig und häufig.","'animals 25F', 'dairy products and eggs 41C64', 'fowl cock hen chicken etc 34B232'",259,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/259
75451cad-78ff-4aaa-9ab0-19d9aa72046c,"Nach einem angenehm verplauderten Abend ſuchte ich, ermüdet vom Ritte und von der Hiße, mein lager und freute mich ſehr, auf dem weichen, elaſtiſchen Divan, ber mir ſo freundlich entgegen lächelte, Kraft und Erholung für den foms menden Morgen ſammeln zu fönnen.","'animals 25F', 'horses and kindred animals 46C1314'",260,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/260
a8fb77c5-17d5-4853-a363-6c71daaf2a29,"Nach einem angenehm verplauderten Abend ſuchte ich, ermüdet vom Ritte und von der Hiße, mein lager und freute mich ſehr, auf dem weichen, elaſtiſchen Divan, ber mir ſo freundlich entgegen lächelte, Kraft und Erholung für den foms menden Morgen ſammeln zu fönnen. Da bemerkte id, als id vom Divan Beſitz nehmen wollte, an der Wand eine Un- zahl kleiner, ſchwarzer Fleden. Ich nahm das licht, um zu ſes hen, was es ſei. Bald wäre mir vor Schreď der Leuchter ents fallen, die ganze Wand war von Wanzen. So etwas fab id noch im Leben nicht. Nun war es vorbei mit Solaf und Rube. So legte mich auf einen Stuhl, und warlete bis Alles ſtill und ruhig war. Dann ſchlid ich in die Vorhalle, und legte mich, in meinen Mantel gehüllt, auf die Steine. Dem einen Ungeziefer entging ich, dem größeren aber, ben zahlloſen Müđen, blieb ich dennoch verfallen. So viele ſchlechte Nachtquartiere mir bereits auf meiner Reiſe gewors den waren, dieſes blieb das ſchlechteſte.","'animals 25F', 'insects 25F711'",260,toten rote Sizilien Dezember,Z174841503,107A821E,https://api.onb.ac.at/iiif/presentation/v3/manifest/107A821E,https://viewer.onb.ac.at/107A821E/260
